"id","mssubclass","lotshape","landcontour","landslope","bldgtype","housestyle","overallqual","overallcond","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm","lotfrontage_std","lotarea_std","garagearea_std","grlivarea_std","totalbsmtsf_std","saleprice_std"
672,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Above Average",54,6629,300,1369,672,103600,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.10452503668030135748","-0.38951256263919969777","-0.80905622066570260949","-0.27872343716431498118","-0.87856114472666201966","-0.97329758107437574971"
366,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Good",59,10690,468,1344,672,147000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.03971556214128652762","0.01734969655463713550","-0.02329291026549221233","-0.32629895242358955393","-0.87856114472666201966","-0.42699052345336877416"
1293,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Below Average",60,6600,432,2372,994,107500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.39241800600699611938","-0.19167076249410872601","1.6300062350377809","-0.14458327382496661721","-0.92420547220981521504"
182,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Above Average",54,7588,216,1802,793,200100,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.10452503668030135748","-0.29343255609724216930","-1.2019378758658078","0.54528448712632061886","-0.60274958454310567277","0.24141742031795542864"
31,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Below Average","Below Average",50,8500,250,1317,649,40000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.21991751573757166557","-0.20206137156516160000","-1.0429143487610033","-0.37768050890360609251","-0.93098813550535454840","-1.7738765871733629"
1150,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Excellent",50,9000,324,1482,650,143000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.21991751573757166557","-0.15196752039625777911","-0.69680431917995826704","-0.06368210819239391235","-0.92870870112367226454","-0.47734140434009752767"
566,"2-STORY 1945 & OLDER","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","Two story","Above Average","Below Average",66,6858,216,1647,806,128000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.24165240049150956677","-0.36656957880384174780","-1.2019378758658078","0.25031629251881826780","-0.57311693758123598261","-0.66615720766533035332"
218,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Below Average","Below Average",57,9906,210,1328,686,107000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.01798067738734862642","-0.06119746207820405566","-1.2300008512372439","-0.35674728218952528050","-0.84664906338311004564","-0.93049933232065630923"
1409,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Below Average","Good",60,7740,528,1363,622,125500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.27820402534189540775","0.25733684344886864380","-0.29014156082654087864","-0.99253286381077621258","-0.69762650821953582426"
315,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Good",60,9600,546,1641,728,178000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.09185489899357319404","0.34152576956317690064","0.23889816885659237034","-0.75091281935245412358","-0.03677119658122093449"
808,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Above Average",144,21384,528,1576,1324,223500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","2.4918057421082806","1.0887569853551521","0.25733684344886864380","0.11520182918247848119","0.60763007213018705610","0.53597007350531863665"
1148,"2-STORY 1945 & OLDER","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","Two story","Good","Good",75,12000,234,1564,704,174500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.50128547837036775997","0.14859558661716514623","-1.1177489497514996","0.09236558185802668627","-0.80561924451282893618","-0.08082821735710859381"
483,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Very Good",50,2500,164,1826,910,155000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.21991751573757166557","-0.80318758559200745068","-1.4451503290849206","0.59095698177522420870","-0.33605576188627846133","-0.32628876167991126715"
658,"2-STORY 1945 & OLDER","Regular","Hillside - Significant slope from side to side","Moderate Slope","Single-family Detached","Two story","Good","Above Average",60,7200,270,1502,776,149000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.33230538460431153431","-0.94937109752288303755","-0.02562169598497425415","-0.64149996903170449837","-0.40181508301000439741"
1133,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Below Average",90,9900,205,2210,1008,117500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.93400727483513141529","-0.06179858829223090151","-1.2533866640467740","1.3217168961576816","-0.11267119248141464319","-0.79832826999299333128"
1302,"2-STORY 1945 & OLDER","Slightly irregular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","Two story","Above Average","Good",0,7500,213,1494,771,177500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-1.6623235039534505","-0.30224907390296924178","-1.2159693635515259","-0.04084586086794211743","-0.65289714094011591766","-0.04306505669206202868"
1264,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Above Average",60,13515,520,1824,764,180500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","0.30037995565894372353","0.21991954295362052965","0.58715094055448224288","-0.66885318161189190467","-0.00530189602701546355"
1097,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Good",60,6882,0,1355,684,127000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.36416507394773436440","-2.2122049892375069","-0.30536572570950874192","-0.85120793214647461335","-0.67874492788701254170"
652,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Below Average","Average",60,9084,296,1510,755,108000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.14355175339988193720","-0.82776487091332666656","-0.01039753110200639087","-0.68936809104703245940","-0.91791161209897412085"
464,"2-STORY 1945 & OLDER","Slightly irregular","Hillside - Significant slope from side to side","Moderate Slope","Single-family Detached","Two story","Above Average","Good",74,11988,240,1660,715,188700,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.47243735860605018295","0.14739333418911145453","-1.0896859743800635","0.27505556045364104564","-0.78054546631432381374","0.09791740979077848114"
748,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Good",65,11700,864,2640,1240,265979,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.21280428072719198975","0.11853927591582285370","1.8288634642492894","2.1400157586172043","0.41615758406887521199","1.0706838408021563"
462,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Excellent",60,7200,576,1135,560,155000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.33230538460431153431","0.48184064642035732870","-0.72403025999112498213","-1.1338577954750778","-0.32628876167991126715"
459,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Very Good","Good",0,5100,228,1666,588,161000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-1.6623235039534505","-0.54269955951370758205","-1.1458119251229356","0.28647368411586694310","-1.0700336327879739","-0.25076244034981813689"
457,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Average",34,4571,513,1344,624,98000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.68148743196665289791","-0.59569885405040782455","0.18717940502027842977","-0.32629895242358955393","-0.98797399504741164486","-1.0437888143157960"
64,"2-STORY 1945 & OLDER","Slightly irregular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","Two story","Good","Above Average",50,10300,480,1710,576,140000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.21991751573757166557","-0.02172350735710784479","0.03283304047737995890","0.37020659097219019114","-1.0973868453681613","-0.51510456500514409280"
532,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Very Good",60,6155,502,1362,611,128000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.43700153354732051997","0.13573061683931227281","-0.29204458143691186155","-1.0176066420092813","-0.66615720766533035332"
597,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Good",60,3600,216,1368,684,114504,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.69298111302041904472","-1.2019378758658078","-0.28062645777468596409","-0.85120793214647461335","-0.83604107977715316765"
579,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",34,3604,540,1392,689,146000,"-0.07547376252790056454","-0.03231123925397546566","0.04726365515775643872","-0.02325992815187207730","-0.06029941932157029795","-0.04849492555257736287","-0.68148743196665289791","-0.69258036221106781415","0.31346279419174081502","-0.23495396312578237425","-0.83981076023806319406","-0.43957824367505096254"
1235,"2-STORY 1945 & OLDER","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","Two story","Average","Above Average",55,8525,0,1964,940,130000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.07567691691598378046","-0.19955667900671640895","-2.2122049892375069","0.85357382600641985028","-0.26767273043580994557","-0.64098176722196597657"
