"id","mssubclass","lotshape","landcontour","landslope","bldgtype","housestyle","overallqual","overallcond","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
444,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",53,3922,648,1258,1258,172500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1229,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Excellent","Average",65,8769,1052,1702,1702,367294,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
230,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",43,3182,430,1555,1373,192500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
327,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",32,10846,473,1719,1719,324000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
82,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",32,4500,405,1337,1237,153500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
640,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",53,3982,648,1567,1520,264561,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
334,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",59,8198,484,1358,1358,207000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
973,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",55,7892,264,918,918,99500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1395,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",53,4045,648,1500,1356,246578,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1079,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",37,4435,420,848,848,155900,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
978,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",35,4274,569,1241,1241,199900,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
401,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Moderately Irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",38,14963,500,1288,1260,245500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
344,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Excellent","Average",63,8849,564,1684,1684,266000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
190,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",41,4923,682,1593,1593,286000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1318,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",47,4230,466,1352,1352,208900,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
791,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",43,3182,397,1145,1145,160200,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1182,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Hillside - Significant slope from side to side","Moderate Slope","Townhouse End Unit","One story","Very Good","Average",64,5587,482,1652,1600,392500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
351,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Excellent","Average",68,7820,617,1869,1869,318061,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1289,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",40,5664,499,1659,1501,278000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
386,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",43,3182,430,1269,1256,192000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
851,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",36,4435,420,848,848,131500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
358,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Average","Average",44,4224,528,1142,1142,134000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
373,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",50,7175,264,752,744,125000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1005,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",43,3182,457,1504,1346,181000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
852,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",0,3196,400,1456,1273,215000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1061,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",41,4920,582,1338,1338,213500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1057,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",43,7052,484,1364,1364,185850,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
24,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Average","Good",44,4224,572,1060,1040,129900,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1018,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",0,5814,565,1360,1220,187500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1020,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",43,3013,440,1506,1362,213490,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
127,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",0,4928,440,958,1078,128000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1406,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Hillside - Significant slope from side to side","Moderate Slope","Townhouse End Unit","One story","Very Good","Average",44,3842,482,1646,1594,275000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1024,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",43,3182,437,1504,1346,191000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
285,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",50,8012,529,1575,1575,179200,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1194,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",0,4500,402,1224,1224,165000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
598,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",53,3922,648,1402,1258,194201,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
1307,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",48,6955,474,1368,1368,202500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
731,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",39,5389,608,1616,1595,236500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
722,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",0,4426,420,848,848,143000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
594,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",0,4435,420,848,848,140000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
700,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Moderately Irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",59,4282,530,1391,1391,196000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
691,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",0,4426,420,848,848,141000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758"
